message_id,conversation_id,sender_role,content,created_at,dt_prev_sec,msg_len,reaction,label
358_3,358,seller,상품 상태 아주 좋습니다,2025-09-27T00:35:08.391353,499,13,0,0
358_4,358,buyer,알겠습니다. 구매할게요,2025-09-27T00:44:07.391353,539,12,0,0
358_5,358,seller,사진 보내드릴게요,2025-09-27T00:45:39.391353,92,9,0,0
358_6,358,buyer,빠른 답변 감사드려요,2025-09-27T00:46:26.391353,47,11,1,0
358_7,358,seller,상품 상태 아주 좋습니다,2025-09-27T00:48:11.391353,105,13,0,0
358_8,358,buyer,알겠습니다. 구매할게요,2025-09-27T00:56:27.391353,496,12,0,0
358_9,358,seller,상품 상태 아주 좋습니다,2025-09-27T00:58:08.391353,101,13,0,0
358_10,358,buyer,이 상품 아직 구매 가능한가요?,2025-09-27T01:00:00.391353,112,17,0,0
359_0,359,buyer,알겠습니다. 구매할게요,2025-10-23T00:11:44.391377,0,12,0,0
359_1,359,seller,"네, 구매 가능합니다!",2025-10-23T00:16:51.391377,307,12,0,0
359_2,359,buyer,가격 네고 가능할까요?,2025-10-23T00:23:29.391377,398,12,0,0
359_3,359,seller,상품 상태 아주 좋습니다,2025-10-23T00:28:49.391377,320,13,0,0
359_4,359,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-23T00:36:42.391377,473,19,0,0
359_5,359,seller,사진 보내드릴게요,2025-10-23T00:38:39.391377,117,9,0,0
359_6,359,buyer,이 상품 아직 구매 가능한가요?,2025-10-23T00:42:53.391377,254,17,0,0
359_7,359,seller,직거래 가능합니다,2025-10-23T00:47:32.391377,279,9,0,0
359_8,359,buyer,그럼 그렇게 진행해주세요,2025-10-23T00:50:19.391377,167,13,0,0
359_9,359,seller,배송비 별도입니다,2025-10-23T00:55:48.391377,329,9,0,0
360_0,360,buyer,배송비 포함인가요?,2025-10-16T00:11:44.391400,0,10,1,0
360_1,360,seller,오늘 오후 가능합니다,2025-10-16T00:12:14.391400,30,11,0,0
360_2,360,buyer,그럼 그렇게 진행해주세요,2025-10-16T00:14:53.391400,159,13,0,0
360_3,360,seller,배송비 별도입니다,2025-10-16T00:23:47.391400,534,9,1,0
360_4,360,buyer,그럼 그렇게 진행해주세요,2025-10-16T00:24:43.391400,56,13,0,0
360_5,360,seller,배송비 별도입니다,2025-10-16T00:31:09.391400,386,9,0,0
360_6,360,buyer,빠른 답변 감사드려요,2025-10-16T00:35:44.391400,275,11,1,0
360_7,360,seller,직거래는 어렵습니다,2025-10-16T00:44:33.391400,529,10,1,0
360_8,360,buyer,아 그렇군요,2025-10-16T01:56:57.391400,4344,6,1,0
360_9,360,seller,알겠습니다,2025-10-16T02:08:20.391400,683,5,1,0
361_0,361,buyer,네 좋습니다!,2025-10-06T00:11:44.391424,0,7,0,0
361_1,361,seller,배송비 별도입니다,2025-10-06T00:13:38.391424,114,9,0,0
361_2,361,buyer,알겠습니다. 구매할게요,2025-10-06T00:20:42.391424,424,12,0,0
361_3,361,seller,직거래 가능합니다,2025-10-06T00:23:18.391424,156,9,0,0
361_4,361,buyer,배송비 포함인가요?,2025-10-06T00:29:11.391424,353,10,0,0
361_5,361,seller,네,2025-10-06T00:30:47.391424,96,1,0,0
361_6,361,buyer,다른 상품이랑 비교 좀 해보고 연락드릴게요,2025-10-06T00:34:46.391424,239,23,0,0
361_7,361,seller,가격은 정찰제입니다,2025-10-06T01:51:33.391424,4607,10,0,0
361_8,361,buyer,죄송합니다만 다시 생각해볼게요,2025-10-06T03:35:40.391424,6247,16,1,1
362_0,362,buyer,이 상품 아직 구매 가능한가요?,2025-10-08T00:11:44.391447,0,17,0,0
362_1,362,seller,오늘 오후 가능합니다,2025-10-08T00:15:48.391447,244,11,0,0
362_2,362,buyer,그럼 그렇게 진행해주세요,2025-10-08T00:18:04.391447,136,13,0,0
362_3,362,seller,알겠습니다,2025-10-08T00:27:01.391447,537,5,0,0
362_4,362,buyer,다른 상품이랑 비교 좀 해보고 연락드릴게요,2025-10-08T00:48:40.391447,1299,23,0,0
362_5,362,seller,확인했습니다,2025-10-08T01:52:03.391447,3803,6,0,0
363_0,363,buyer,배송비 포함인가요?,2025-09-29T00:11:44.391461,0,10,0,0
363_1,363,seller,네고 조금 가능합니다,2025-09-29T00:11:57.391461,13,11,0,0
363_2,363,buyer,감사합니다,2025-09-29T00:19:07.391461,430,5,0,0
363_3,363,seller,사진 보내드릴게요,2025-09-29T00:23:37.391461,270,9,0,0
363_4,363,buyer,알겠습니다. 구매할게요,2025-09-29T00:28:41.391461,304,12,0,0
363_5,363,seller,직거래 가능합니다,2025-09-29T00:36:13.391461,452,9,0,0
363_6,363,buyer,네 좋습니다!,2025-09-29T00:39:02.391461,169,7,0,0
363_7,363,seller,오늘 오후 가능합니다,2025-09-29T00:41:37.391461,155,11,0,0
363_8,363,buyer,언제 거래 가능하신가요?,2025-09-29T00:48:27.391461,410,13,0,0
363_9,363,seller,상품 상태 아주 좋습니다,2025-09-29T00:53:55.391461,328,13,1,0
363_10,363,buyer,실물 사진 더 보여주실 수 있나요?,2025-09-29T01:01:30.391461,455,19,0,0
363_11,363,seller,죄송하지만 네고는 어렵습니다,2025-09-29T01:10:32.391461,542,15,0,0
363_12,363,buyer,다른 상품이랑 비교 좀 해보고 연락드릴게요,2025-09-29T01:14:59.391461,267,23,0,0
363_13,363,seller,알겠습니다,2025-09-29T02:23:08.391461,4089,5,0,0
363_14,363,buyer,고민 좀 해볼게요,2025-09-29T04:01:11.391461,5883,9,0,1
364_0,364,buyer,네 좋습니다!,2025-10-19T00:11:44.391493,0,7,1,0
364_1,364,seller,사진 보내드릴게요,2025-10-19T00:17:55.391493,371,9,0,0
364_2,364,buyer,직거래 가능한가요?,2025-10-19T00:23:48.391493,353,10,1,0
364_3,364,seller,가격은 정찰제입니다,2025-10-19T00:32:46.391493,538,10,1,0
364_4,364,buyer,죄송합니다만 다시 생각해볼게요,2025-10-19T01:47:36.391493,4490,16,0,0
364_5,364,seller,알겠습니다,2025-10-19T02:41:58.391493,3262,5,0,0
365_0,365,buyer,알겠습니다. 구매할게요,2025-10-21T00:11:44.391507,0,12,1,0
365_1,365,seller,"네, 구매 가능합니다!",2025-10-21T00:15:46.391507,242,12,0,0
365_2,365,buyer,배송비 포함인가요?,2025-10-21T00:18:36.391507,170,10,0,0
365_3,365,seller,"네, 구매 가능합니다!",2025-10-21T00:28:14.391507,578,12,0,0
365_4,365,buyer,알겠습니다. 구매할게요,2025-10-21T00:38:05.391507,591,12,0,0
365_5,365,seller,직거래 가능합니다,2025-10-21T00:40:08.391507,123,9,0,0
365_6,365,buyer,이 상품 아직 구매 가능한가요?,2025-10-21T00:42:54.391507,166,17,0,0
365_7,365,seller,가격은 정찰제입니다,2025-10-21T00:50:02.391507,428,10,0,0
365_8,365,buyer,...,2025-10-21T00:55:31.391507,329,3,0,0
365_9,365,seller,현재 다른 분과 거래 진행 중입니다,2025-10-21T01:55:24.391507,3593,19,1,0
365_10,365,buyer,다른 상품이랑 비교 좀 해보고 연락드릴게요,2025-10-21T03:29:43.391507,5659,23,0,1
366_0,366,buyer,그럼 그렇게 진행해주세요,2025-10-05T00:11:44.391531,0,13,1,0
366_1,366,seller,오늘 오후 가능합니다,2025-10-05T00:19:46.391531,482,11,0,0
366_2,366,buyer,이 상품 아직 구매 가능한가요?,2025-10-05T00:28:40.391531,534,17,0,0
366_3,366,seller,상품 상태 아주 좋습니다,2025-10-05T00:37:36.391531,536,13,0,0
366_4,366,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-05T00:45:01.391531,445,19,0,0
366_5,366,seller,상품 상태 아주 좋습니다,2025-10-05T00:54:43.391531,582,13,0,0
366_6,366,buyer,알겠습니다. 구매할게요,2025-10-05T01:01:22.391531,399,12,0,0
366_7,366,seller,"네, 구매 가능합니다!",2025-10-05T01:07:29.391531,367,12,0,0
367_0,367,buyer,네 좋습니다!,2025-10-09T00:11:44.391549,0,7,0,0
367_1,367,seller,오늘 오후 가능합니다,2025-10-09T00:13:25.391549,101,11,0,0
367_2,367,buyer,직거래 가능한가요?,2025-10-09T00:14:16.391549,51,10,0,0
367_3,367,seller,상품 상태 아주 좋습니다,2025-10-09T00:19:48.391549,332,13,0,0
367_4,367,buyer,언제 거래 가능하신가요?,2025-10-09T00:27:00.391549,432,13,0,0
367_5,367,seller,배송비 별도입니다,2025-10-09T00:33:38.391549,398,9,0,0
367_6,367,buyer,알겠습니다. 구매할게요,2025-10-09T00:38:58.391549,320,12,0,0
367_7,367,seller,상품 상태 아주 좋습니다,2025-10-09T00:45:00.391549,362,13,1,0
367_8,367,buyer,언제 거래 가능하신가요?,2025-10-09T00:48:43.391549,223,13,0,0
367_9,367,seller,네고 조금 가능합니다,2025-10-09T00:50:14.391549,91,11,0,0
368_0,368,buyer,그럼 그렇게 진행해주세요,2025-10-16T00:11:44.391573,0,13,0,0
368_1,368,seller,사진 보내드릴게요,2025-10-16T00:15:28.391573,224,9,0,0
368_2,368,buyer,감사합니다,2025-10-16T00:16:49.391573,81,5,0,0
368_3,368,seller,상품 상태 아주 좋습니다,2025-10-16T00:25:31.391573,522,13,0,0
368_4,368,buyer,빠른 답변 감사드려요,2025-10-16T00:28:06.391573,155,11,0,0
368_5,368,seller,가격은 정찰제입니다,2025-10-16T00:34:15.391573,369,10,0,0
368_6,368,buyer,고민 좀 해볼게요,2025-10-16T00:39:57.391573,342,9,0,0
368_7,368,seller,알겠습니다,2025-10-16T02:23:53.391573,6236,5,1,0
368_8,368,buyer,다른 상품이랑 비교 좀 해보고 연락드릴게요,2025-10-16T03:11:21.391573,2848,23,0,1
369_0,369,buyer,언제 거래 가능하신가요?,2025-09-27T00:11:44.391593,0,13,0,0
369_1,369,seller,사진 보내드릴게요,2025-09-27T00:15:33.391593,229,9,1,0
369_2,369,buyer,네 좋습니다!,2025-09-27T00:17:09.391593,96,7,1,0
369_3,369,seller,사진 보내드릴게요,2025-09-27T00:21:51.391593,282,9,0,0
369_4,369,buyer,가격 네고 가능할까요?,2025-09-27T00:25:48.391593,237,12,0,0
369_5,369,seller,직거래 가능합니다,2025-09-27T00:28:39.391593,171,9,0,0
369_6,369,buyer,알겠습니다. 구매할게요,2025-09-27T00:36:30.391593,471,12,0,0
369_7,369,seller,오늘 오후 가능합니다,2025-09-27T00:40:18.391593,228,11,0,0
369_8,369,buyer,알겠습니다. 구매할게요,2025-09-27T00:48:41.391593,503,12,0,0
369_9,369,seller,네고 조금 가능합니다,2025-09-27T00:50:49.391593,128,11,1,0
369_10,369,buyer,빠른 답변 감사드려요,2025-09-27T00:51:32.391593,43,11,0,0
370_0,370,buyer,네 좋습니다!,2025-10-17T00:11:44.391617,0,7,0,0
370_1,370,seller,"네, 구매 가능합니다!",2025-10-17T00:15:15.391617,211,12,1,0
370_2,370,buyer,배송비 포함인가요?,2025-10-17T00:21:07.391617,352,10,0,0
370_3,370,seller,사진 보내드릴게요,2025-10-17T00:25:53.391617,286,9,0,0
370_4,370,buyer,상품 상태는 어떤가요?,2025-10-17T00:30:33.391617,280,12,0,0
370_5,370,seller,상품 상태 아주 좋습니다,2025-10-17T00:32:37.391617,124,13,0,0
370_6,370,buyer,빠른 답변 감사드려요,2025-10-17T00:36:56.391617,259,11,1,0
370_7,370,seller,죄송하지만 네고는 어렵습니다,2025-10-17T00:45:13.391617,497,15,0,0
370_8,370,buyer,다른 상품이랑 비교 좀 해보고 연락드릴게요,2025-10-17T00:47:10.391617,117,23,0,0
370_9,370,seller,확인했습니다,2025-10-17T02:34:10.391617,6420,6,0,0
370_10,370,buyer,죄송합니다만 다시 생각해볼게요,2025-10-17T03:18:56.391617,2686,16,0,1
371_0,371,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-08T00:11:44.391641,0,19,0,0
371_1,371,seller,상품 상태 아주 좋습니다,2025-10-08T00:17:04.391641,320,13,1,0
371_2,371,buyer,이 상품 아직 구매 가능한가요?,2025-10-08T00:25:09.391641,485,17,0,0
371_3,371,seller,알겠습니다,2025-10-08T00:28:48.391641,219,5,1,0
371_4,371,buyer,고민 좀 해볼게요,2025-10-08T00:38:41.391641,593,9,0,0
371_5,371,seller,죄송하지만 네고는 어렵습니다,2025-10-08T02:32:08.391641,6807,15,1,0
371_6,371,buyer,아 그렇군요,2025-10-08T03:51:59.391641,4791,6,0,1
372_0,372,buyer,빠른 답변 감사드려요,2025-10-22T00:11:44.391656,0,11,0,0
372_1,372,seller,배송비 별도입니다,2025-10-22T00:15:31.391656,227,9,0,0
372_2,372,buyer,직거래 가능한가요?,2025-10-22T00:21:04.391656,333,10,0,0
372_3,372,seller,"네, 구매 가능합니다!",2025-10-22T00:21:26.391656,22,12,0,0
372_4,372,buyer,상품 상태는 어떤가요?,2025-10-22T00:28:58.391656,452,12,0,0
372_5,372,seller,배송비 별도입니다,2025-10-22T00:30:27.391656,89,9,0,0
372_6,372,buyer,직거래 가능한가요?,2025-10-22T00:37:55.391656,448,10,0,0
372_7,372,seller,사진 보내드릴게요,2025-10-22T00:38:44.391656,49,9,1,0
372_8,372,buyer,언제 거래 가능하신가요?,2025-10-22T00:42:30.391656,226,13,1,0
372_9,372,seller,배송비 별도입니다,2025-10-22T00:51:00.391656,510,9,0,0
372_10,372,buyer,이 상품 아직 구매 가능한가요?,2025-10-22T00:59:22.391656,502,17,0,0
372_11,372,seller,배송비 별도입니다,2025-10-22T01:08:06.391656,524,9,0,0
372_12,372,buyer,그럼 그렇게 진행해주세요,2025-10-22T01:09:49.391656,103,13,0,0
372_13,372,seller,오늘 오후 가능합니다,2025-10-22T01:14:27.391656,278,11,0,0
372_14,372,buyer,알겠습니다. 구매할게요,2025-10-22T01:16:27.391656,120,12,0,0
373_0,373,buyer,언제 거래 가능하신가요?,2025-10-10T00:11:44.391688,0,13,0,0
373_1,373,seller,상품 상태 아주 좋습니다,2025-10-10T00:20:58.391688,554,13,1,0
373_2,373,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-10T00:27:33.391688,395,19,0,0
373_3,373,seller,배송비 별도입니다,2025-10-10T00:29:30.391688,117,9,0,0
373_4,373,buyer,감사합니다,2025-10-10T00:29:44.391688,14,5,0,0
373_5,373,seller,죄송하지만 네고는 어렵습니다,2025-10-10T00:38:02.391688,498,15,0,0
373_6,373,buyer,죄송합니다만 다시 생각해볼게요,2025-10-10T01:01:47.391688,1425,16,0,0
373_7,373,seller,알겠습니다,2025-10-10T01:57:15.391688,3328,5,0,0
374_0,374,buyer,그럼 그렇게 진행해주세요,2025-10-04T00:11:44.391706,0,13,0,0
374_1,374,seller,배송비 별도입니다,2025-10-04T00:12:54.391706,70,9,0,0
374_2,374,buyer,언제 거래 가능하신가요?,2025-10-04T00:21:03.391706,489,13,0,0
374_3,374,seller,사진 보내드릴게요,2025-10-04T00:27:11.391706,368,9,0,0
374_4,374,buyer,가격 네고 가능할까요?,2025-10-04T00:28:02.391706,51,12,0,0
374_5,374,seller,직거래 가능합니다,2025-10-04T00:34:43.391706,401,9,0,0
374_6,374,buyer,빠른 답변 감사드려요,2025-10-04T00:43:09.391706,506,11,1,0
374_7,374,seller,직거래 가능합니다,2025-10-04T00:46:34.391706,205,9,0,0
374_8,374,buyer,빠른 답변 감사드려요,2025-10-04T00:48:57.391706,143,11,1,0
374_9,374,seller,오늘 오후 가능합니다,2025-10-04T00:50:58.391706,121,11,0,0
374_10,374,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-04T00:53:50.391706,172,19,0,0
375_0,375,buyer,가격 네고 가능할까요?,2025-10-03T00:11:44.391730,0,12,1,0
375_1,375,seller,네고 조금 가능합니다,2025-10-03T00:16:36.391730,292,11,0,0
375_2,375,buyer,네 좋습니다!,2025-10-03T00:25:38.391730,542,7,0,0
375_3,375,seller,현재 다른 분과 거래 진행 중입니다,2025-10-03T00:33:41.391730,483,19,1,0
375_4,375,buyer,...,2025-10-03T02:04:11.391730,5430,3,1,0
375_5,375,seller,가격은 정찰제입니다,2025-10-03T02:41:05.391730,2214,10,1,0
376_0,376,buyer,그럼 그렇게 진행해주세요,2025-10-13T00:11:44.391745,0,13,1,0
376_1,376,seller,사진 보내드릴게요,2025-10-13T00:19:59.391745,495,9,0,0
376_2,376,buyer,빠른 답변 감사드려요,2025-10-13T00:25:39.391745,340,11,0,0
376_3,376,seller,네고 조금 가능합니다,2025-10-13T00:26:06.391745,27,11,0,0
376_4,376,buyer,이 상품 아직 구매 가능한가요?,2025-10-13T00:29:27.391745,201,17,0,0
376_5,376,seller,알겠습니다,2025-10-13T00:30:41.391745,74,5,0,0
376_6,376,buyer,아 그렇군요,2025-10-13T01:52:37.391745,4916,6,1,0
376_7,376,seller,알겠습니다,2025-10-13T03:15:14.391745,4957,5,0,0
377_0,377,buyer,알겠습니다. 구매할게요,2025-09-26T00:11:44.391764,0,12,1,0
377_1,377,seller,상품 상태 아주 좋습니다,2025-09-26T00:19:20.391764,456,13,0,0
377_2,377,buyer,상품 상태는 어떤가요?,2025-09-26T00:25:31.391764,371,12,0,0
377_3,377,seller,직거래 가능합니다,2025-09-26T00:27:55.391764,144,9,0,0
377_4,377,buyer,상품 상태는 어떤가요?,2025-09-26T00:33:20.391764,325,12,0,0
377_5,377,seller,네,2025-09-26T00:34:22.391764,62,1,0,0
377_6,377,buyer,아 그렇군요,2025-09-26T00:42:29.391764,487,6,0,0
377_7,377,seller,현재 다른 분과 거래 진행 중입니다,2025-09-26T01:06:16.391764,1427,19,0,0
377_8,377,buyer,다른 상품이랑 비교 좀 해보고 연락드릴게요,2025-09-26T02:15:44.391764,4168,23,0,1
378_0,378,buyer,알겠습니다. 구매할게요,2025-10-22T00:11:44.391783,0,12,0,0
378_1,378,seller,직거래 가능합니다,2025-10-22T00:20:33.391783,529,9,0,0
378_2,378,buyer,네 좋습니다!,2025-10-22T00:27:13.391783,400,7,0,0
378_3,378,seller,"네, 구매 가능합니다!",2025-10-22T00:34:42.391783,449,12,0,0
378_4,378,buyer,감사합니다,2025-10-22T00:38:36.391783,234,5,0,0
378_5,378,seller,가격은 정찰제입니다,2025-10-22T00:39:42.391783,66,10,0,0
378_6,378,buyer,다른 상품이랑 비교 좀 해보고 연락드릴게요,2025-10-22T00:49:15.391783,573,23,1,0
378_7,378,seller,알겠습니다,2025-10-22T02:04:39.391783,4524,5,0,0
378_8,378,buyer,음... 좀 비싸네요,2025-10-22T02:52:44.391783,2885,11,1,1
379_0,379,buyer,가격 네고 가능할까요?,2025-10-21T00:11:44.391803,0,12,0,0
379_1,379,seller,오늘 오후 가능합니다,2025-10-21T00:13:28.391803,104,11,0,0
379_2,379,buyer,빠른 답변 감사드려요,2025-10-21T00:15:38.391803,130,11,1,0
379_3,379,seller,"네, 구매 가능합니다!",2025-10-21T00:24:43.391803,545,12,0,0
379_4,379,buyer,가격 네고 가능할까요?,2025-10-21T00:34:06.391803,563,12,0,0
379_5,379,seller,상품 상태 아주 좋습니다,2025-10-21T00:35:12.391803,66,13,0,0
379_6,379,buyer,알겠습니다. 구매할게요,2025-10-21T00:43:53.391803,521,12,0,0
380_0,380,buyer,가격 네고 가능할까요?,2025-09-27T00:11:44.391819,0,12,0,0
380_1,380,seller,직거래 가능합니다,2025-09-27T00:18:37.391819,413,9,0,0
380_2,380,buyer,알겠습니다. 구매할게요,2025-09-27T00:24:25.391819,348,12,0,0
380_3,380,seller,상품 상태 아주 좋습니다,2025-09-27T00:31:31.391819,426,13,1,0
380_4,380,buyer,네 좋습니다!,2025-09-27T00:37:38.391819,367,7,0,0
380_5,380,seller,직거래 가능합니다,2025-09-27T00:40:45.391819,187,9,0,0
380_6,380,buyer,감사합니다,2025-09-27T00:46:26.391819,341,5,0,0
380_7,380,seller,확인했습니다,2025-09-27T00:48:25.391819,119,6,0,0
380_8,380,buyer,...,2025-09-27T00:48:45.391819,20,3,1,0
380_9,380,seller,알겠습니다,2025-09-27T01:21:15.391819,1950,5,1,0
380_10,380,buyer,...,2025-09-27T02:50:16.391819,5341,3,0,1
381_0,381,buyer,빠른 답변 감사드려요,2025-10-22T00:11:44.391842,0,11,1,0
381_1,381,seller,직거래 가능합니다,2025-10-22T00:14:23.391842,159,9,0,0
381_2,381,buyer,상품 상태는 어떤가요?,2025-10-22T00:21:09.391842,406,12,0,0
381_3,381,seller,"네, 구매 가능합니다!",2025-10-22T00:29:17.391842,488,12,0,0
381_4,381,buyer,이 상품 아직 구매 가능한가요?,2025-10-22T00:37:43.391842,506,17,0,0
381_5,381,seller,알겠습니다,2025-10-22T00:46:54.391842,551,5,0,0
381_6,381,buyer,고민 좀 해볼게요,2025-10-22T00:50:08.391842,194,9,1,0
381_7,381,seller,죄송하지만 네고는 어렵습니다,2025-10-22T01:54:47.391842,3879,15,0,0
381_8,381,buyer,고민 좀 해볼게요,2025-10-22T02:43:08.391842,2901,9,0,1
382_0,382,buyer,감사합니다,2025-10-07T00:11:44.391863,0,5,0,0
382_1,382,seller,오늘 오후 가능합니다,2025-10-07T00:16:57.391863,313,11,0,0
382_2,382,buyer,알겠습니다. 구매할게요,2025-10-07T00:23:08.391863,371,12,0,0
382_3,382,seller,확인했습니다,2025-10-07T00:33:01.391863,593,6,0,0
382_4,382,buyer,죄송합니다만 다시 생각해볼게요,2025-10-07T01:17:44.391863,2683,16,0,0
382_5,382,seller,현재 다른 분과 거래 진행 중입니다,2025-10-07T01:48:46.391863,1862,19,0,0
383_0,383,buyer,이 상품 아직 구매 가능한가요?,2025-09-29T00:11:44.391880,0,17,0,0
383_1,383,seller,"네, 구매 가능합니다!",2025-09-29T00:16:17.391880,273,12,0,0
383_2,383,buyer,그럼 그렇게 진행해주세요,2025-09-29T00:24:40.391880,503,13,0,0
383_3,383,seller,배송비 별도입니다,2025-09-29T00:34:34.391880,594,9,0,0
383_4,383,buyer,실물 사진 더 보여주실 수 있나요?,2025-09-29T00:35:13.391880,39,19,0,0
383_5,383,seller,직거래 가능합니다,2025-09-29T00:41:44.391880,391,9,0,0
383_6,383,buyer,네 좋습니다!,2025-09-29T00:50:34.391880,530,7,0,0
383_7,383,seller,직거래는 어렵습니다,2025-09-29T00:53:26.391880,172,10,0,0
383_8,383,buyer,아 그렇군요,2025-09-29T01:31:23.391880,2277,6,0,0
383_9,383,seller,확인했습니다,2025-09-29T02:57:28.391880,5165,6,1,0
384_0,384,buyer,배송비 포함인가요?,2025-10-01T00:11:44.391903,0,10,0,0
384_1,384,seller,직거래 가능합니다,2025-10-01T00:18:00.391903,376,9,0,0
384_2,384,buyer,감사합니다,2025-10-01T00:24:46.391903,406,5,0,0
384_3,384,seller,"네, 구매 가능합니다!",2025-10-01T00:28:45.391903,239,12,0,0
384_4,384,buyer,가격 네고 가능할까요?,2025-10-01T00:29:59.391903,74,12,0,0
384_5,384,seller,직거래 가능합니다,2025-10-01T00:33:09.391903,190,9,0,0
384_6,384,buyer,그럼 그렇게 진행해주세요,2025-10-01T00:41:03.391903,474,13,0,0
384_7,384,seller,배송비 별도입니다,2025-10-01T00:49:33.391903,510,9,0,0
384_8,384,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-01T00:55:44.391903,371,19,0,0
384_9,384,seller,사진 보내드릴게요,2025-10-01T01:04:45.391903,541,9,0,0
385_0,385,buyer,이 상품 아직 구매 가능한가요?,2025-10-21T00:11:44.391928,0,17,0,0
385_1,385,seller,배송비 별도입니다,2025-10-21T00:12:17.391928,33,9,0,0
385_2,385,buyer,언제 거래 가능하신가요?,2025-10-21T00:19:48.391928,451,13,1,0
385_3,385,seller,오늘 오후 가능합니다,2025-10-21T00:28:28.391928,520,11,0,0
385_4,385,buyer,그럼 그렇게 진행해주세요,2025-10-21T00:30:39.391928,131,13,0,0
385_5,385,seller,"네, 구매 가능합니다!",2025-10-21T00:40:37.391928,598,12,1,0
385_6,385,buyer,이 상품 아직 구매 가능한가요?,2025-10-21T00:48:52.391928,495,17,0,0
385_7,385,seller,배송비 별도입니다,2025-10-21T00:49:52.391928,60,9,0,0
385_8,385,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-21T00:57:38.391928,466,19,0,0
385_9,385,seller,상품 상태 아주 좋습니다,2025-10-21T00:58:55.391928,77,13,0,0
385_10,385,buyer,배송비 포함인가요?,2025-10-21T01:04:37.391928,342,10,0,0
386_0,386,buyer,그럼 그렇게 진행해주세요,2025-10-23T00:11:44.391952,0,13,0,0
386_1,386,seller,배송비 별도입니다,2025-10-23T00:15:49.391952,245,9,0,0
386_2,386,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-23T00:23:34.391952,465,19,0,0
386_3,386,seller,네고 조금 가능합니다,2025-10-23T00:25:58.391952,144,11,0,0
386_4,386,buyer,그럼 그렇게 진행해주세요,2025-10-23T00:35:37.391952,579,13,0,0
386_5,386,seller,오늘 오후 가능합니다,2025-10-23T00:42:23.391952,406,11,0,0
386_6,386,buyer,감사합니다,2025-10-23T00:42:55.391952,32,5,1,0
386_7,386,seller,네,2025-10-23T00:45:35.391952,160,1,1,0
386_8,386,buyer,고민 좀 해볼게요,2025-10-23T00:50:31.391952,296,9,0,0
386_9,386,seller,확인했습니다,2025-10-23T02:35:52.391952,6321,6,0,0
386_10,386,buyer,죄송합니다만 다시 생각해볼게요,2025-10-23T03:38:51.391952,3779,16,0,1
387_0,387,buyer,실물 사진 더 보여주실 수 있나요?,2025-10-08T00:11:44.391977,0,19,0,0
387_1,387,seller,네고 조금 가능합니다,2025-10-08T00:17:41.391977,357,11,0,0
387_2,387,buyer,상품 상태는 어떤가요?,2025-10-08T00:23:48.391977,367,12,0,0
387_3,387,seller,직거래 가능합니다,2025-10-08T00:25:02.391977,74,9,0,0
387_4,387,buyer,네 좋습니다!,2025-10-08T00:27:54.391977,172,7,0,0
387_5,387,seller,네고 조금 가능합니다,2025-10-08T00:35:17.391977,443,11,0,0
387_6,387,buyer,빠른 답변 감사드려요,2025-10-08T00:37:09.391977,112,11,0,0
387_7,387,seller,상품 상태 아주 좋습니다,2025-10-08T00:40:31.391977,202,13,0,0
387_8,387,buyer,직거래 가능한가요?,2025-10-08T00:41:52.391977,81,10,0,0
387_9,387,seller,네고 조금 가능합니다,2025-10-08T00:48:52.391977,420,11,0,0
387_10,387,buyer,상품 상태는 어떤가요?,2025-10-08T00:53:39.391977,287,12,0,0
387_11,387,seller,"네, 구매 가능합니다!",2025-10-08T00:54:48.391977,69,12,1,0
387_12,387,buyer,알겠습니다. 구매할게요,2025-10-08T00:56:14.391977,86,12,1,0
388_0,388,buyer,그럼 그렇게 진행해주세요,2025-10-13T00:11:44.392005,0,13,0,0
388_1,388,seller,네고 조금 가능합니다,2025-10-13T00:17:41.392005,357,11,0,0
388_2,388,buyer,직거래 가능한가요?,2025-10-13T00:26:56.392005,555,10,0,0
388_3,388,seller,배송비 별도입니다,2025-10-13T00:34:23.392005,447,9,0,0
388_4,388,buyer,배송비 포함인가요?,2025-10-13T00:41:20.392005,417,10,1,0
388_5,388,seller,확인했습니다,2025-10-13T00:46:29.392005,309,6,0,0
388_6,388,buyer,다른 상품이랑 비교 좀 해보고 연락드릴게요,2025-10-13T00:48:57.392005,148,23,0,0
388_7,388,seller,현재 다른 분과 거래 진행 중입니다,2025-10-13T01:57:23.392005,4106,19,0,0
388_8,388,buyer,다른 상품이랑 비교 좀 해보고 연락드릴게요,2025-10-13T02:48:34.392005,3071,23,0,1
389_0,389,buyer,상품 상태는 어떤가요?,2025-10-03T00:11:44.392025,0,12,1,0
389_1,389,seller,배송비 별도입니다,2025-10-03T00:17:08.392025,324,9,0,0
389_2,389,buyer,상품 상태는 어떤가요?,2025-10-03T00:18:04.392025,56,12,0,0
389_3,389,seller,직거래 가능합니다,2025-10-03T00:23:41.392025,337,9,0,0
389_4,389,buyer,배송비 포함인가요?,2025-10-03T00:33:04.392025,563,10,1,0
